Step Number,Energy per particle,Pressure
0, -5.3923073381305295, 7.630022819986291
10000, -5.391729378245024, 7.542607522544219
20000, -5.4093352018076155, 7.427045093761348
30000, -5.332323880243205, 7.806935716067794
40000, -5.441273715469895, 7.244952247860122
50000, -5.4287841185178305, 7.281759677066475
60000, -5.517894591967359, 6.863055613927859
70000, -5.467651925715372, 7.04881259432136
80000, -5.633533094650574, 6.281497255396563
90000, -5.535859874884229, 6.651910169912729
